Country / territory of asylum/residence,Origin,Year,Month,Value
USA (INS/DHS),El Salvador,2011,January,43
USA (INS/DHS),El Salvador,2011,February,46
USA (INS/DHS),El Salvador,2011,March,64
USA (INS/DHS),El Salvador,2011,April,53
USA (INS/DHS),El Salvador,2011,May,77
USA (INS/DHS),El Salvador,2011,June,88
USA (INS/DHS),El Salvador,2011,July,55
USA (INS/DHS),El Salvador,2011,August,67
USA (INS/DHS),El Salvador,2011,September,65
USA (INS/DHS),El Salvador,2011,October,51
USA (INS/DHS),El Salvador,2011,November,50
USA (INS/DHS),El Salvador,2011,December,59
USA (INS/DHS),El Salvador,2012,January,58
USA (INS/DHS),El Salvador,2012,February,79
USA (INS/DHS),El Salvador,2012,March,81
USA (INS/DHS),El Salvador,2012,April,80
USA (INS/DHS),El Salvador,2012,May,67
USA (INS/DHS),El Salvador,2012,June,70
USA (INS/DHS),El Salvador,2012,July,65
USA (INS/DHS),El Salvador,2012,August,58
USA (INS/DHS),El Salvador,2012,September,45
USA (INS/DHS),El Salvador,2012,October,87
USA (INS/DHS),El Salvador,2012,November,70
USA (INS/DHS),El Salvador,2012,December,85
USA (INS/DHS),El Salvador,2013,January,63
USA (INS/DHS),El Salvador,2013,February,65
USA (INS/DHS),El Salvador,2013,March,88
USA (INS/DHS),El Salvador,2013,April,77
USA (INS/DHS),El Salvador,2013,May,93
USA (INS/DHS),El Salvador,2013,June,99
USA (INS/DHS),El Salvador,2013,July,127
USA (INS/DHS),El Salvador,2013,August,130
USA (INS/DHS),El Salvador,2013,September,133
USA (INS/DHS),El Salvador,2013,October,132
USA (INS/DHS),El Salvador,2013,November,135
USA (INS/DHS),El Salvador,2013,December,132
USA (INS/DHS),El Salvador,2014,January,128
USA (INS/DHS),El Salvador,2014,February,162
USA (INS/DHS),El Salvador,2014,March,183
USA (INS/DHS),El Salvador,2014,April,211
USA (INS/DHS),El Salvador,2014,May,176
USA (INS/DHS),El Salvador,2014,June,211
USA (INS/DHS),El Salvador,2014,July,306
USA (INS/DHS),El Salvador,2014,August,269
USA (INS/DHS),El Salvador,2014,September,322
USA (INS/DHS),El Salvador,2014,October,403
USA (INS/DHS),El Salvador,2014,November,345
USA (INS/DHS),El Salvador,2014,December,495
USA (INS/DHS),El Salvador,2015,January,502
USA (INS/DHS),El Salvador,2015,February,478
USA (INS/DHS),El Salvador,2015,March,744
USA (INS/DHS),El Salvador,2015,April,596
USA (INS/DHS),El Salvador,2015,May,613
USA (INS/DHS),El Salvador,2015,June,776
USA (INS/DHS),El Salvador,2015,July,702
USA (INS/DHS),El Salvador,2015,August,800
USA (INS/DHS),El Salvador,2015,September,615
USA (INS/DHS),El Salvador,2015,October,662
USA (INS/DHS),El Salvador,2015,November,497
USA (INS/DHS),El Salvador,2015,December,933
USA (INS/DHS),El Salvador,2016,January,551
USA (INS/DHS),El Salvador,2016,February,624
USA (INS/DHS),El Salvador,2016,March,757
USA (INS/DHS),El Salvador,2016,April,918
USA (INS/DHS),El Salvador,2016,May,846
USA (INS/DHS),El Salvador,2016,June,920
USA (INS/DHS),El Salvador,2016,July,615
USA (INS/DHS),El Salvador,2016,August,992
USA (INS/DHS),El Salvador,2016,September,998
USA (INS/DHS),El Salvador,2016,October,948
USA (INS/DHS),El Salvador,2016,November,1098
USA (INS/DHS),El Salvador,2016,December,873
USA (INS/DHS),El Salvador,2017,January,896
USA (INS/DHS),El Salvador,2017,February,896
USA (INS/DHS),El Salvador,2017,March,1455
USA (INS/DHS),El Salvador,2017,April,1040
USA (INS/DHS),El Salvador,2017,May,1160
USA (INS/DHS),El Salvador,2017,June,1095
USA (INS/DHS),El Salvador,2017,July,948
USA (INS/DHS),El Salvador,2017,August,1040
USA (INS/DHS),El Salvador,2017,September,773
USA (INS/DHS),El Salvador,2017,October,926
USA (INS/DHS),El Salvador,2017,November,1036
USA (INS/DHS),El Salvador,2017,December,890
USA (INS/DHS),El Salvador,2018,January,912
USA (INS/DHS),El Salvador,2018,February,864
USA (INS/DHS),El Salvador,2018,March,778
USA (INS/DHS),El Salvador,2018,April,656
USA (INS/DHS),El Salvador,2018,May,732
USA (INS/DHS),El Salvador,2018,June,716
USA (INS/DHS),El Salvador,2018,July,551
USA (INS/DHS),El Salvador,2018,August,525
USA (INS/DHS),El Salvador,2018,September,571
USA (INS/DHS),Syrian Arab Rep.,2000,March,6
USA (INS/DHS),Syrian Arab Rep.,2000,October,7
USA (INS/DHS),Syrian Arab Rep.,2002,April,10
USA (INS/DHS),Syrian Arab Rep.,2002,June,10
USA (INS/DHS),Syrian Arab Rep.,2003,January,11
USA (INS/DHS),Syrian Arab Rep.,2004,March,5
USA (INS/DHS),Syrian Arab Rep.,2004,April,8
USA (INS/DHS),Syrian Arab Rep.,2004,May,6
USA (INS/DHS),Syrian Arab Rep.,2005,January,1
USA (INS/DHS),Syrian Arab Rep.,2005,February,4
USA (INS/DHS),Syrian Arab Rep.,2005,March,4
USA (INS/DHS),Syrian Arab Rep.,2005,April,2
USA (INS/DHS),Syrian Arab Rep.,2005,May,1
USA (INS/DHS),Syrian Arab Rep.,2005,July,4
USA (INS/DHS),Syrian Arab Rep.,2005,August,4
USA (INS/DHS),Syrian Arab Rep.,2005,September,1
USA (INS/DHS),Syrian Arab Rep.,2005,October,2
USA (INS/DHS),Syrian Arab Rep.,2005,November,2
USA (INS/DHS),Syrian Arab Rep.,2005,December,3
USA (INS/DHS),Syrian Arab Rep.,2006,January,2
USA (INS/DHS),Syrian Arab Rep.,2006,February,6
USA (INS/DHS),Syrian Arab Rep.,2006,March,3
USA (INS/DHS),Syrian Arab Rep.,2006,May,1
USA (INS/DHS),Syrian Arab Rep.,2006,June,2
USA (INS/DHS),Syrian Arab Rep.,2006,July,4
USA (INS/DHS),Syrian Arab Rep.,2006,September,2
USA (INS/DHS),Syrian Arab Rep.,2006,October,1
USA (INS/DHS),Syrian Arab Rep.,2006,November,6
USA (INS/DHS),Syrian Arab Rep.,2006,December,7
USA (INS/DHS),Syrian Arab Rep.,2007,January,2
USA (INS/DHS),Syrian Arab Rep.,2007,March,2
USA (INS/DHS),Syrian Arab Rep.,2007,April,3
USA (INS/DHS),Syrian Arab Rep.,2007,May,4
USA (INS/DHS),Syrian Arab Rep.,2007,June,1
USA (INS/DHS),Syrian Arab Rep.,2007,July,1
USA (INS/DHS),Syrian Arab Rep.,2007,August,2
USA (INS/DHS),Syrian Arab Rep.,2007,September,1
USA (INS/DHS),Syrian Arab Rep.,2007,October,1
USA (INS/DHS),Syrian Arab Rep.,2007,November,6
USA (INS/DHS),Syrian Arab Rep.,2007,December,5
USA (INS/DHS),Syrian Arab Rep.,2008,January,3
USA (INS/DHS),Syrian Arab Rep.,2008,February,4
USA (INS/DHS),Syrian Arab Rep.,2008,March,2
USA (INS/DHS),Syrian Arab Rep.,2008,May,4
USA (INS/DHS),Syrian Arab Rep.,2008,June,3
USA (INS/DHS),Syrian Arab Rep.,2008,July,3
USA (INS/DHS),Syrian Arab Rep.,2008,September,4
USA (INS/DHS),Syrian Arab Rep.,2008,November,2
USA (INS/DHS),Syrian Arab Rep.,2008,December,2
USA (INS/DHS),Syrian Arab Rep.,2009,January,2
USA (INS/DHS),Syrian Arab Rep.,2009,February,1
USA (INS/DHS),Syrian Arab Rep.,2009,March,1
USA (INS/DHS),Syrian Arab Rep.,2009,April,2
USA (INS/DHS),Syrian Arab Rep.,2009,May,2
USA (INS/DHS),Syrian Arab Rep.,2009,June,2
USA (INS/DHS),Syrian Arab Rep.,2009,July,1
USA (INS/DHS),Syrian Arab Rep.,2009,August,2
USA (INS/DHS),Syrian Arab Rep.,2009,October,2
USA (INS/DHS),Syrian Arab Rep.,2009,November,6
USA (INS/DHS),Syrian Arab Rep.,2009,December,2
USA (INS/DHS),Syrian Arab Rep.,2010,January,1
USA (INS/DHS),Syrian Arab Rep.,2010,February,3
USA (INS/DHS),Syrian Arab Rep.,2010,March,4
USA (INS/DHS),Syrian Arab Rep.,2010,April,4
USA (INS/DHS),Syrian Arab Rep.,2010,May,6
USA (INS/DHS),Syrian Arab Rep.,2010,June,1
USA (INS/DHS),Syrian Arab Rep.,2010,July,3
USA (INS/DHS),Syrian Arab Rep.,2010,August,1
USA (INS/DHS),Syrian Arab Rep.,2010,September,3
USA (INS/DHS),Syrian Arab Rep.,2010,October,5
USA (INS/DHS),Syrian Arab Rep.,2010,November,4
USA (INS/DHS),Syrian Arab Rep.,2010,December,6
USA (INS/DHS),Syrian Arab Rep.,2011,January,1
USA (INS/DHS),Syrian Arab Rep.,2011,February,2
USA (INS/DHS),Syrian Arab Rep.,2011,March,3
USA (INS/DHS),Syrian Arab Rep.,2011,April,6
USA (INS/DHS),Syrian Arab Rep.,2011,May,14
USA (INS/DHS),Syrian Arab Rep.,2011,June,14
USA (INS/DHS),Syrian Arab Rep.,2011,July,17
USA (INS/DHS),Syrian Arab Rep.,2011,August,29
USA (INS/DHS),Syrian Arab Rep.,2011,September,24
USA (INS/DHS),Syrian Arab Rep.,2011,October,25
USA (INS/DHS),Syrian Arab Rep.,2011,November,36
USA (INS/DHS),Syrian Arab Rep.,2011,December,34
USA (INS/DHS),Syrian Arab Rep.,2012,January,52
USA (INS/DHS),Syrian Arab Rep.,2012,February,31
USA (INS/DHS),Syrian Arab Rep.,2012,March,56
USA (INS/DHS),Syrian Arab Rep.,2012,April,47
USA (INS/DHS),Syrian Arab Rep.,2012,May,40
USA (INS/DHS),Syrian Arab Rep.,2012,June,35
USA (INS/DHS),Syrian Arab Rep.,2012,July,40
USA (INS/DHS),Syrian Arab Rep.,2012,August,41
USA (INS/DHS),Syrian Arab Rep.,2012,September,50
USA (INS/DHS),Syrian Arab Rep.,2012,October,89
USA (INS/DHS),Syrian Arab Rep.,2012,November,81
USA (INS/DHS),Syrian Arab Rep.,2012,December,85
USA (INS/DHS),Syrian Arab Rep.,2013,January,114
USA (INS/DHS),Syrian Arab Rep.,2013,February,111
USA (INS/DHS),Syrian Arab Rep.,2013,March,148
USA (INS/DHS),Syrian Arab Rep.,2013,April,121
USA (INS/DHS),Syrian Arab Rep.,2013,May,144
USA (INS/DHS),Syrian Arab Rep.,2013,June,128
USA (INS/DHS),Syrian Arab Rep.,2013,July,111
USA (INS/DHS),Syrian Arab Rep.,2013,August,105
USA (INS/DHS),Syrian Arab Rep.,2013,September,89
USA (INS/DHS),Syrian Arab Rep.,2013,October,139
USA (INS/DHS),Syrian Arab Rep.,2013,November,106
USA (INS/DHS),Syrian Arab Rep.,2013,December,152
USA (INS/DHS),Syrian Arab Rep.,2014,January,139
USA (INS/DHS),Syrian Arab Rep.,2014,February,104
USA (INS/DHS),Syrian Arab Rep.,2014,March,138
USA (INS/DHS),Syrian Arab Rep.,2014,April,141
USA (INS/DHS),Syrian Arab Rep.,2014,May,112
USA (INS/DHS),Syrian Arab Rep.,2014,June,139
USA (INS/DHS),Syrian Arab Rep.,2014,July,151
USA (INS/DHS),Syrian Arab Rep.,2014,August,129
USA (INS/DHS),Syrian Arab Rep.,2014,September,132
USA (INS/DHS),Syrian Arab Rep.,2014,October,153
USA (INS/DHS),Syrian Arab Rep.,2014,November,100
USA (INS/DHS),Syrian Arab Rep.,2014,December,126
USA (INS/DHS),Syrian Arab Rep.,2015,January,118
USA (INS/DHS),Syrian Arab Rep.,2015,February,56
USA (INS/DHS),Syrian Arab Rep.,2015,March,79
USA (INS/DHS),Syrian Arab Rep.,2015,April,64
USA (INS/DHS),Syrian Arab Rep.,2015,May,76
USA (INS/DHS),Syrian Arab Rep.,2015,June,71
USA (INS/DHS),Syrian Arab Rep.,2015,July,81
USA (INS/DHS),Syrian Arab Rep.,2015,August,82
USA (INS/DHS),Syrian Arab Rep.,2015,September,86
USA (INS/DHS),Syrian Arab Rep.,2015,October,82
USA (INS/DHS),Syrian Arab Rep.,2015,November,97
USA (INS/DHS),Syrian Arab Rep.,2015,December,112
USA (INS/DHS),Syrian Arab Rep.,2016,January,70
USA (INS/DHS),Syrian Arab Rep.,2016,February,56
USA (INS/DHS),Syrian Arab Rep.,2016,March,68
USA (INS/DHS),Syrian Arab Rep.,2016,April,57
USA (INS/DHS),Syrian Arab Rep.,2016,May,57
USA (INS/DHS),Syrian Arab Rep.,2016,June,56
USA (INS/DHS),Syrian Arab Rep.,2016,July,43
USA (INS/DHS),Syrian Arab Rep.,2016,August,53
USA (INS/DHS),Syrian Arab Rep.,2016,September,43
USA (INS/DHS),Syrian Arab Rep.,2016,October,47
USA (INS/DHS),Syrian Arab Rep.,2016,November,52
USA (INS/DHS),Syrian Arab Rep.,2016,December,50
USA (INS/DHS),Syrian Arab Rep.,2017,January,41
USA (INS/DHS),Syrian Arab Rep.,2017,February,59
USA (INS/DHS),Syrian Arab Rep.,2017,March,50
USA (INS/DHS),Syrian Arab Rep.,2017,April,38
USA (INS/DHS),Syrian Arab Rep.,2017,May,51
USA (INS/DHS),Syrian Arab Rep.,2017,June,42
USA (INS/DHS),Syrian Arab Rep.,2017,July,32
USA (INS/DHS),Syrian Arab Rep.,2017,August,34
USA (INS/DHS),Syrian Arab Rep.,2017,September,30
USA (INS/DHS),Syrian Arab Rep.,2017,October,27
USA (INS/DHS),Syrian Arab Rep.,2017,November,27
USA (INS/DHS),Syrian Arab Rep.,2017,December,28
USA (INS/DHS),Syrian Arab Rep.,2018,January,34
USA (INS/DHS),Syrian Arab Rep.,2018,February,15
USA (INS/DHS),Syrian Arab Rep.,2018,March,23
USA (INS/DHS),Syrian Arab Rep.,2018,April,24
USA (INS/DHS),Syrian Arab Rep.,2018,May,29
USA (INS/DHS),Syrian Arab Rep.,2018,June,22
USA (INS/DHS),Syrian Arab Rep.,2018,July,17
USA (INS/DHS),Syrian Arab Rep.,2018,August,18
USA (INS/DHS),Syrian Arab Rep.,2018,September,25
USA (EOIR),Afghanistan,1999,January,10
USA (EOIR),Afghanistan,1999,February,7
USA (EOIR),Afghanistan,1999,March,18
USA (EOIR),Afghanistan,1999,April,21
USA (EOIR),Afghanistan,1999,May,14
USA (EOIR),Afghanistan,1999,June,4
USA (EOIR),Afghanistan,1999,July,16
USA (EOIR),Afghanistan,1999,August,12
USA (EOIR),Afghanistan,1999,September,24
USA (EOIR),Afghanistan,1999,October,4
USA (EOIR),Afghanistan,1999,November,17
USA (EOIR),Afghanistan,1999,December,10
USA (EOIR),Afghanistan,2000,January,12
USA (EOIR),Afghanistan,2000,February,13
USA (EOIR),Afghanistan,2000,March,12
USA (EOIR),Afghanistan,2000,April,16
USA (EOIR),Afghanistan,2000,May,10
USA (EOIR),Afghanistan,2000,June,3
USA (EOIR),Afghanistan,2000,July,6
USA (EOIR),Afghanistan,2000,August,9
USA (EOIR),Afghanistan,2000,September,12
USA (EOIR),Afghanistan,2000,October,14
USA (EOIR),Afghanistan,2000,November,8
USA (EOIR),Afghanistan,2000,December,10
USA (EOIR),Afghanistan,2001,January,8
USA (EOIR),Afghanistan,2001,February,14
USA (EOIR),Afghanistan,2001,March,14
USA (EOIR),Afghanistan,2001,April,14
USA (EOIR),Afghanistan,2001,May,19
USA (EOIR),Afghanistan,2001,June,18
USA (EOIR),Afghanistan,2001,July,8
USA (EOIR),Afghanistan,2001,August,12
USA (EOIR),Afghanistan,2001,September,15
USA (EOIR),Afghanistan,2001,October,12
USA (EOIR),Afghanistan,2001,November,15
USA (EOIR),Afghanistan,2001,December,14
USA (EOIR),Afghanistan,2002,January,9
USA (EOIR),Afghanistan,2002,February,12
USA (EOIR),Afghanistan,2002,March,5
USA (EOIR),Afghanistan,2002,April,4
USA (EOIR),Afghanistan,2002,May,11
USA (EOIR),Afghanistan,2002,June,3
USA (EOIR),Afghanistan,2002,July,3
USA (EOIR),Afghanistan,2002,August,5
USA (EOIR),Afghanistan,2002,September,4
USA (EOIR),Afghanistan,2002,October,3
USA (EOIR),Afghanistan,2002,November,7
USA (EOIR),Afghanistan,2002,December,7
USA (EOIR),Afghanistan,2003,January,8
USA (EOIR),Afghanistan,2003,February,3
USA (EOIR),Afghanistan,2003,March,1
USA (EOIR),Afghanistan,2003,April,8
USA (EOIR),Afghanistan,2003,May,7
USA (EOIR),Afghanistan,2003,June,3
USA (EOIR),Afghanistan,2003,July,5
USA (EOIR),Afghanistan,2003,August,2
USA (EOIR),Afghanistan,2003,September,3
USA (EOIR),Afghanistan,2003,October,6
USA (EOIR),Afghanistan,2003,November,5
USA (EOIR),Afghanistan,2003,December,1
USA (EOIR),Afghanistan,2004,January,1
USA (EOIR),Afghanistan,2004,February,1
USA (EOIR),Afghanistan,2004,March,7
USA (EOIR),Afghanistan,2004,April,4
USA (EOIR),Afghanistan,2004,May,2
USA (EOIR),Afghanistan,2004,June,4
USA (EOIR),Afghanistan,2004,July,2
USA (EOIR),Afghanistan,2004,August,2
USA (EOIR),Afghanistan,2004,September,6
USA (EOIR),Afghanistan,2004,October,5
USA (EOIR),Afghanistan,2004,November,4
USA (EOIR),Afghanistan,2004,December,1
USA (EOIR),Afghanistan,2005,January,4
USA (EOIR),Afghanistan,2005,March,2
USA (EOIR),Afghanistan,2005,April,2
USA (EOIR),Afghanistan,2005,May,1
USA (EOIR),Afghanistan,2005,June,2
USA (EOIR),Afghanistan,2005,July,1
USA (EOIR),Afghanistan,2005,August,2
USA (EOIR),Afghanistan,2005,September,1
USA (EOIR),Afghanistan,2005,October,2
USA (EOIR),Afghanistan,2005,November,1
USA (EOIR),Afghanistan,2005,December,2
USA (EOIR),Afghanistan,2006,January,1
USA (EOIR),Afghanistan,2006,February,2
USA (EOIR),Afghanistan,2006,March,2
USA (EOIR),Afghanistan,2006,April,1
USA (EOIR),Afghanistan,2006,May,2
USA (EOIR),Afghanistan,2006,June,8
USA (EOIR),Afghanistan,2006,August,2
USA (EOIR),Afghanistan,2006,September,1
USA (EOIR),Afghanistan,2006,October,3
USA (EOIR),Afghanistan,2006,November,7
USA (EOIR),Afghanistan,2006,December,2
USA (EOIR),Afghanistan,2007,January,3
USA (EOIR),Afghanistan,2007,February,1
USA (EOIR),Afghanistan,2007,March,2
USA (EOIR),Afghanistan,2007,April,3
USA (EOIR),Afghanistan,2007,May,1
USA (EOIR),Afghanistan,2007,June,4
USA (EOIR),Afghanistan,2007,July,2
USA (EOIR),Afghanistan,2007,August,2
USA (EOIR),Afghanistan,2007,September,1
USA (EOIR),Afghanistan,2007,October,6
USA (EOIR),Afghanistan,2007,November,4
USA (EOIR),Afghanistan,2007,December,2
USA (EOIR),Afghanistan,2008,March,2
USA (EOIR),Afghanistan,2008,May,2
USA (EOIR),Afghanistan,2008,June,2
USA (EOIR),Afghanistan,2008,July,3
USA (EOIR),Afghanistan,2008,August,2
USA (EOIR),Afghanistan,2008,September,3
USA (EOIR),Afghanistan,2008,October,1
USA (EOIR),Afghanistan,2008,November,5
USA (EOIR),Afghanistan,2009,January,3
USA (EOIR),Afghanistan,2009,February,3
USA (EOIR),Afghanistan,2009,March,3
USA (EOIR),Afghanistan,2009,April,2
USA (EOIR),Afghanistan,2009,May,4
USA (EOIR),Afghanistan,2009,June,7
USA (EOIR),Afghanistan,2009,July,2
USA (EOIR),Afghanistan,2009,September,1
USA (EOIR),Afghanistan,2009,October,3
USA (EOIR),Afghanistan,2009,December,8
USA (EOIR),Afghanistan,2010,January,3
USA (EOIR),Afghanistan,2010,February,1
USA (EOIR),Afghanistan,2010,March,3
USA (EOIR),Afghanistan,2010,April,6
USA (EOIR),Afghanistan,2010,May,8
USA (EOIR),Afghanistan,2010,June,4
USA (EOIR),Afghanistan,2010,July,7
USA (EOIR),Afghanistan,2010,August,2
USA (EOIR),Afghanistan,2010,September,3
USA (EOIR),Afghanistan,2010,October,1
USA (EOIR),Afghanistan,2010,November,3
USA (EOIR),Afghanistan,2010,December,2
USA (EOIR),Afghanistan,2011,February,3
USA (EOIR),Afghanistan,2011,March,8
USA (EOIR),Afghanistan,2011,April,9
USA (EOIR),Afghanistan,2011,May,9
USA (EOIR),Afghanistan,2011,June,8
USA (EOIR),Afghanistan,2011,July,7
USA (EOIR),Afghanistan,2011,August,7
USA (EOIR),Afghanistan,2011,September,4
USA (EOIR),Afghanistan,2011,October,5
USA (EOIR),Afghanistan,2011,November,2
USA (EOIR),Afghanistan,2011,December,1
USA (EOIR),Afghanistan,2012,January,4
USA (EOIR),Afghanistan,2012,February,5
USA (EOIR),Afghanistan,2012,March,4
USA (EOIR),Afghanistan,2012,April,7
USA (EOIR),Afghanistan,2012,May,7
USA (EOIR),Afghanistan,2012,June,1
USA (EOIR),Afghanistan,2012,July,3
USA (EOIR),Afghanistan,2012,September,1
USA (EOIR),Afghanistan,2012,October,5
USA (EOIR),Afghanistan,2012,November,2
USA (EOIR),Afghanistan,2012,December,5
USA (EOIR),Afghanistan,2013,February,4
USA (EOIR),Afghanistan,2013,November,4
USA (EOIR),Afghanistan,2013,December,4
USA (EOIR),Afghanistan,2014,November,4
USA (EOIR),Afghanistan,2015,January,5
USA (EOIR),Afghanistan,2015,May,5
USA (EOIR),Afghanistan,2015,September,7
USA (EOIR),Afghanistan,2015,December,4
USA (EOIR),Afghanistan,2016,January,4
USA (EOIR),Afghanistan,2016,March,7
USA (EOIR),Afghanistan,2016,July,5
USA (EOIR),Afghanistan,2016,August,5
USA (EOIR),Afghanistan,2016,October,5
USA (EOIR),Afghanistan,2016,December,4
USA (EOIR),Afghanistan,2017,January,8
USA (EOIR),Afghanistan,2017,February,10
USA (EOIR),Afghanistan,2017,March,5
USA (EOIR),Afghanistan,2017,May,8
USA (EOIR),Afghanistan,2017,June,8
USA (EOIR),Afghanistan,2017,September,8
USA (EOIR),Afghanistan,2017,December,5
USA (EOIR),Afghanistan,2018,January,*
USA (EOIR),Afghanistan,2018,February,8
USA (EOIR),Afghanistan,2018,March,5
USA (EOIR),Sudan,1999,January,2
USA (EOIR),Sudan,1999,February,5
USA (EOIR),Sudan,1999,March,5
USA (EOIR),Sudan,1999,April,1
USA (EOIR),Sudan,1999,May,6
USA (EOIR),Sudan,1999,June,7
USA (EOIR),Sudan,1999,July,5
USA (EOIR),Sudan,1999,August,5
USA (EOIR),Sudan,1999,September,4
USA (EOIR),Sudan,1999,October,6
USA (EOIR),Sudan,1999,November,2
USA (EOIR),Sudan,1999,December,7
USA (EOIR),Sudan,2000,January,3
USA (EOIR),Sudan,2000,February,10
USA (EOIR),Sudan,2000,March,11
USA (EOIR),Sudan,2000,April,9
USA (EOIR),Sudan,2000,May,7
USA (EOIR),Sudan,2000,June,3
USA (EOIR),Sudan,2000,July,5
USA (EOIR),Sudan,2000,August,3
USA (EOIR),Sudan,2000,September,9
USA (EOIR),Sudan,2000,October,6
USA (EOIR),Sudan,2000,November,4
USA (EOIR),Sudan,2000,December,6
USA (EOIR),Sudan,2001,January,8
USA (EOIR),Sudan,2001,February,6
USA (EOIR),Sudan,2001,March,3
USA (EOIR),Sudan,2001,April,12
USA (EOIR),Sudan,2001,May,19
USA (EOIR),Sudan,2001,June,10
USA (EOIR),Sudan,2001,July,9
USA (EOIR),Sudan,2001,August,9
USA (EOIR),Sudan,2001,September,13
USA (EOIR),Sudan,2001,October,12
USA (EOIR),Sudan,2001,November,11
USA (EOIR),Sudan,2001,December,9
USA (EOIR),Sudan,2002,January,8
USA (EOIR),Sudan,2002,February,4
USA (EOIR),Sudan,2002,March,12
USA (EOIR),Sudan,2002,April,4
USA (EOIR),Sudan,2002,May,4
USA (EOIR),Sudan,2002,June,2
USA (EOIR),Sudan,2002,July,6
USA (EOIR),Sudan,2002,August,4
USA (EOIR),Sudan,2002,September,8
USA (EOIR),Sudan,2002,October,5
USA (EOIR),Sudan,2002,November,7
USA (EOIR),Sudan,2002,December,7
USA (EOIR),Sudan,2003,January,3
USA (EOIR),Sudan,2003,February,3
USA (EOIR),Sudan,2003,March,3
USA (EOIR),Sudan,2003,April,3
USA (EOIR),Sudan,2003,May,2
USA (EOIR),Sudan,2003,June,6
USA (EOIR),Sudan,2003,July,5
USA (EOIR),Sudan,2003,August,2
USA (EOIR),Sudan,2003,September,1
USA (EOIR),Sudan,2003,October,10
USA (EOIR),Sudan,2003,November,1
USA (EOIR),Sudan,2003,December,3
USA (EOIR),Sudan,2004,January,3
USA (EOIR),Sudan,2004,February,1
USA (EOIR),Sudan,2004,March,8
USA (EOIR),Sudan,2004,April,4
USA (EOIR),Sudan,2004,May,1
USA (EOIR),Sudan,2004,June,3
USA (EOIR),Sudan,2004,July,3
USA (EOIR),Sudan,2004,August,6
USA (EOIR),Sudan,2004,September,2
USA (EOIR),Sudan,2004,October,5
USA (EOIR),Sudan,2004,November,3
USA (EOIR),Sudan,2005,January,3
USA (EOIR),Sudan,2005,February,1
USA (EOIR),Sudan,2005,March,4
USA (EOIR),Sudan,2005,April,3
USA (EOIR),Sudan,2005,May,2
USA (EOIR),Sudan,2005,June,2
USA (EOIR),Sudan,2005,July,5
USA (EOIR),Sudan,2005,August,3
USA (EOIR),Sudan,2005,October,1
USA (EOIR),Sudan,2005,November,1
USA (EOIR),Sudan,2005,December,3
USA (EOIR),Sudan,2006,January,4
USA (EOIR),Sudan,2006,February,2
USA (EOIR),Sudan,2006,March,4
USA (EOIR),Sudan,2006,April,5
USA (EOIR),Sudan,2006,May,4
USA (EOIR),Sudan,2006,June,3
USA (EOIR),Sudan,2006,July,5
USA (EOIR),Sudan,2006,August,1
USA (EOIR),Sudan,2006,September,6
USA (EOIR),Sudan,2006,October,3
USA (EOIR),Sudan,2006,November,6
USA (EOIR),Sudan,2006,December,5
