,destination,Origin,applied,accepted,Rejected,decisions,Year,Month,Value,deaths
4365,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,September,4.0,1677
4366,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,October,8.0,1677
4367,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,November,5.0,1677
4368,Italy,Sudan,66.0,125.0,122.0,399.0,2012.0,December,5.0,1677
4369,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,January,13.0,1677
4370,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,February,15.0,1677
4371,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,March,8.0,1677
4372,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,April,7.0,1677
4373,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,May,5.0,1677
4374,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,June,13.0,1677
4375,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,July,21.0,1677
4376,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,August,9.0,1677
4377,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,September,8.0,1677
4378,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,October,12.0,1677
4379,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,November,15.0,1677
4380,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,December,20.0,1677
4381,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,January,3.0,1677
4382,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,February,3.0,1677
4383,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,April,3.0,1677
4384,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,May,4.0,1677
4385,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,June,6.0,1677
4386,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,July,5.0,1677
4387,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,August,5.0,1677
4388,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,September,3.0,1677
4389,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,October,1.0,1677
4390,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,November,2.0,1677
4391,USA,Sudan,184.0,147.0,39.0,258.0,2012.0,December,3.0,1677
4392,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,February,1.0,1519
4393,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,March,1.0,1519
4394,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,April,3.0,1519
4395,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,May,3.0,1519
4396,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,June,1.0,1519
4397,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,July,9.0,1519
4398,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,August,7.0,1519
4399,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,September,9.0,1519
4400,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,October,6.0,1519
4401,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,November,3.0,1519
4402,Canada,Sudan,49.0,37.0,6.0,55.0,2013.0,December,9.0,1519
4403,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,January,59.0,1519
4404,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,February,63.0,1519
4405,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,March,69.0,1519
4406,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,April,53.0,1519
4407,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,May,71.0,1519
4408,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,June,87.0,1519
4409,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,July,70.0,1519
4410,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,August,74.0,1519
4411,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,September,59.0,1519
4412,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,October,81.0,1519
4413,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,November,68.0,1519
4414,France,Sudan,1509.0,191.0,1098.0,1401.0,2013.0,December,86.0,1519
4415,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,August,75.0,1519
4416,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,September,82.0,1519
4417,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,October,96.0,1519
4418,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,November,66.0,1519
4419,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,December,83.0,1519
4420,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,January,70.0,1519
4421,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,February,39.0,1519
4422,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,March,62.0,1519
4423,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,April,62.0,1519
4424,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,May,57.0,1519
4425,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,June,78.0,1519
4426,UK,Sudan,923.0,516.0,142.0,766.0,2013.0,July,64.0,1519
4427,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,January,36.0,1519
4428,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,February,18.0,1519
4429,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,March,25.0,1519
4430,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,April,25.0,1519
4431,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,May,25.0,1519
4432,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,June,19.0,1519
4433,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,July,27.0,1519
4434,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,August,34.0,1519
4435,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,September,28.0,1519
4436,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,October,46.0,1519
4437,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,November,71.0,1519
4438,Germany,Sudan,402.0,11.0,63.0,155.0,2013.0,December,37.0,1519
4439,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,January,3.0,1519
4440,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,February,2.0,1519
4441,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,March,7.0,1519
4442,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,April,2.0,1519
4443,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,May,4.0,1519
4444,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,June,5.0,1519
4445,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,July,16.0,1519
4446,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,August,11.0,1519
4447,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,September,17.0,1519
4448,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,October,30.0,1519
4449,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,November,32.0,1519
4450,Italy,Sudan,148.0,20.0,37.0,107.0,2013.0,December,14.0,1519
4451,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,January,12.0,1519
4452,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,February,9.0,1519
4453,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,March,11.0,1519
4454,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,April,16.0,1519
4455,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,May,9.0,1519
4456,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,June,11.0,1519
4457,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,July,13.0,1519
4458,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,August,12.0,1519
4459,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,September,9.0,1519
4460,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,October,19.0,1519
4461,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,November,9.0,1519
4462,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,December,18.0,1519
4463,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,January,5.0,1519
4464,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,February,5.0,1519
4465,USA,Sudan,182.0,92.0,33.0,187.0,2013.0,July,5.0,1519
4466,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,January,16.0,2523
4467,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,February,1.0,2523
4468,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,March,3.0,2523
4469,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,April,6.0,2523
4470,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,May,6.0,2523
4471,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,June,6.0,2523
4472,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,July,7.0,2523
4473,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,August,5.0,2523
4474,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,September,7.0,2523
4475,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,October,6.0,2523
4476,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,November,11.0,2523
4477,Canada,Sudan,81.0,61.0,27.0,95.0,2014.0,December,13.0,2523
4478,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,January,92.0,2523
4479,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,February,88.0,2523
4480,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,March,137.0,2523
4481,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,April,140.0,2523
4482,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,May,136.0,2523
4483,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,June,144.0,2523
4484,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,July,186.0,2523
4485,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,August,117.0,2523
4486,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,September,170.0,2523
4487,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,October,245.0,2523
4488,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,November,227.0,2523
4489,France,Sudan,2844.0,283.0,1556.0,2007.0,2014.0,December,266.0,2523
4490,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,January,74.0,2523
4491,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,February,83.0,2523
4492,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,March,80.0,2523
4493,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,April,92.0,2523
4494,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,May,118.0,2523
4495,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,June,168.0,2523
4496,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,July,178.0,2523
4497,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,August,141.0,2523
4498,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,September,206.0,2523
4499,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,October,217.0,2523
4500,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,November,135.0,2523
4501,UK,Sudan,1729.0,907.0,182.0,1219.0,2014.0,December,123.0,2523
4502,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,January,36.0,2523
4503,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,February,23.0,2523
4504,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,March,17.0,2523
4505,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,April,26.0,2523
4506,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,May,74.0,2523
4507,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,June,130.0,2523
4508,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,July,115.0,2523
4509,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,August,115.0,2523
4510,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,September,98.0,2523
4511,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,October,53.0,2523
4512,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,November,45.0,2523
4513,Germany,Sudan,768.0,41.0,36.0,453.0,2014.0,December,21.0,2523
4514,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,January,20.0,2523
4515,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,February,5.0,2523
4516,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,March,19.0,2523
4517,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,April,10.0,2523
4518,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,May,26.0,2523
4519,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,June,21.0,2523
4520,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,July,17.0,2523
4521,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,August,20.0,2523
4522,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,September,23.0,2523
4523,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,October,26.0,2523
4524,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,November,13.0,2523
4525,Italy,Sudan,220.0,62.0,45.0,221.0,2014.0,December,14.0,2523
4526,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,January,15.0,2523
4527,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,February,5.0,2523
4528,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,March,18.0,2523
4529,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,April,13.0,2523
4530,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,May,17.0,2523
4531,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,June,17.0,2523
4532,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,July,18.0,2523
4533,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,August,18.0,2523
4534,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,September,21.0,2523
4535,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,October,22.0,2523
4536,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,November,12.0,2523
4537,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,December,26.0,2523
4538,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,January,7.0,2523
4539,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,March,4.0,2523
4540,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,April,4.0,2523
4541,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,July,4.0,2523
4542,USA,Sudan,242.0,95.0,35.0,194.0,2014.0,September,6.0,2523
4543,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,January,3.0,1757
4544,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,February,5.0,1757
4545,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,March,20.0,1757
4546,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,April,6.0,1757
4547,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,May,1.0,1757
4548,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,June,1.0,1757
4549,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,July,7.0,1757
4550,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,August,14.0,1757
4551,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,September,17.0,1757
4552,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,October,4.0,1757
4553,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,November,5.0,1757
4554,Canada,Sudan,109.0,74.0,28.0,116.0,2015.0,December,12.0,1757
4555,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,January,110.0,1757
4556,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,February,149.0,1757
4557,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,March,259.0,1757
4558,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,April,261.0,1757
4559,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,May,199.0,1757
4560,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,June,375.0,1757
4561,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,July,434.0,1757
4562,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,August,647.0,1757
4563,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,September,649.0,1757
4564,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,October,621.0,1757
4565,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,November,641.0,1757
4566,France,Sudan,7004.0,1316.0,2901.0,4535.0,2015.0,December,993.0,1757
4567,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,January,158.0,1757
4568,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,February,108.0,1757
4569,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,March,98.0,1757
4570,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,April,44.0,1757
4571,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,May,268.0,1757
4572,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,June,235.0,1757
4573,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,July,839.0,1757
4574,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,August,418.0,1757
4575,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,September,298.0,1757
4576,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,October,430.0,1757
4577,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,November,67.0,1757
4578,UK,Sudan,3349.0,2466.0,407.0,3028.0,2015.0,December,55.0,1757
4579,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,January,34.0,1757
4580,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,February,33.0,1757
4581,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,March,41.0,1757
4582,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,April,49.0,1757
4583,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,May,35.0,1757
4584,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,June,121.0,1757
4585,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,July,186.0,1757
4586,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,August,179.0,1757
4587,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,September,167.0,1757
4588,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,October,46.0,1757
4589,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,November,73.0,1757
4590,Germany,Sudan,1080.0,57.0,100.0,689.0,2015.0,December,68.0,1757
4591,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,January,9.0,1757
4592,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,February,10.0,1757
4593,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,March,12.0,1757
4594,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,April,6.0,1757
4595,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,May,11.0,1757
4596,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,June,19.0,1757
4597,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,July,19.0,1757
4598,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,August,11.0,1757
4599,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,September,24.0,1757
4600,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,October,12.0,1757
4601,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,November,4.0,1757
4602,Italy,Sudan,144.0,60.0,96.0,268.0,2015.0,December,7.0,1757
4603,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,January,22.0,1757
4604,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,February,20.0,1757
4605,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,March,25.0,1757
4606,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,April,14.0,1757
4607,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,May,19.0,1757
4608,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,June,15.0,1757
4609,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,July,20.0,1757
4610,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,August,13.0,1757
4611,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,September,20.0,1757
4612,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,October,21.0,1757
4613,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,November,16.0,1757
4614,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,December,23.0,1757
4615,USA,Sudan,252.0,102.0,10.0,149.0,2015.0,February,4.0,1757
4616,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,January,17.0,2049
4617,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,February,6.0,2049
4618,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,March,19.0,2049
4619,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,April,15.0,2049
4620,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,May,20.0,2049
4621,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,June,27.0,2049
4622,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,July,33.0,2049
4623,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,August,60.0,2049
4624,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,September,53.0,2049
4625,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,October,34.0,2049
4626,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,November,47.0,2049
4627,Canada,Sudan,384.0,100.0,30.0,134.0,2016.0,December,73.0,2049
4628,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,January,471.0,2049
4629,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,February,547.0,2049
4630,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,March,719.0,2049
4631,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,April,539.0,2049
4632,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,May,312.0,2049
4633,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,June,286.0,2049
4634,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,July,261.0,2049
4635,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,August,372.0,2049
4636,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,September,579.0,2049
4637,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,October,601.0,2049
4638,France,Sudan,8927.0,2416.0,4502.0,7715.0,2016.0,November,457.0,2049
4639,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,January,77.0,2049
4640,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,February,94.0,2049
4641,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,March,53.0,2049
4642,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,April,83.0,2049
4643,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,May,105.0,2049
4644,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,June,114.0,2049
4645,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,July,105.0,2049
4646,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,August,120.0,2049
4647,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,September,140.0,2049
4648,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,October,232.0,2049
4649,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,November,123.0,2049
4650,UK,Sudan,1577.0,1400.0,251.0,1763.0,2016.0,December,216.0,2049
4651,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,January,102.0,2049
4652,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,February,83.0,2049
4653,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,March,136.0,2049
4654,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,April,149.0,2049
4655,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,May,143.0,2049
4656,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,June,298.0,2049
4657,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,July,278.0,2049
4658,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,August,479.0,2049
4659,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,September,280.0,2049
4660,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,October,226.0,2049
4661,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,November,161.0,2049
4662,Germany,Sudan,2521.0,165.0,187.0,1006.0,2016.0,December,109.0,2049
4663,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,January,13.0,2049
4664,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,February,26.0,2049
4665,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,March,20.0,2049
4666,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,April,29.0,2049
4667,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,May,44.0,2049
4668,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,June,61.0,2049
4669,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,July,60.0,2049
4670,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,August,55.0,2049
4671,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,September,57.0,2049
4672,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,October,69.0,2049
4673,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,November,27.0,2049
4674,Italy,Sudan,502.0,62.0,58.0,225.0,2016.0,December,41.0,2049
4675,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,January,17.0,2049
4676,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,February,19.0,2049
4677,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,March,20.0,2049
4678,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,April,21.0,2049
4679,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,May,21.0,2049
4680,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,June,27.0,2049
4681,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,July,21.0,2049
4682,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,August,26.0,2049
4683,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,September,25.0,2049
4684,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,October,29.0,2049
4685,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,November,20.0,2049
4686,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,December,34.0,2049
4687,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,January,7.0,2049
4688,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,April,4.0,2049
4689,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,September,4.0,2049
4690,USA,Sudan,313.0,80.0,14.0,114.0,2016.0,October,4.0,2049
4691,Canada,Sudan,693.0,366.0,42.0,423.0,2017.0,January,61.0,593
4692,Canada,Sudan,693.0,366.0,42.0,423.0,2017.0,February,103.0,593
4693,Canada,Sudan,693.0,366.0,42.0,423.0,2017.0,March,103.0,593
4694,Canada,Sudan,693.0,366.0,42.0,423.0,2017.0,April,71.0,593
